state,zip_code,county,city
e9036bd6-176d-4af4-9245-89420d00464f,13045,Cortland,Cortland
e9036bd6-176d-4af4-9245-89420d00464f,13052,Madison,De ruyter
e9036bd6-176d-4af4-9245-89420d00464f,13053,Tompkins,Dryden
e9036bd6-176d-4af4-9245-89420d00464f,13054,Oneida,Durhamville
e9036bd6-176d-4af4-9245-89420d00464f,13057,Onondaga,East syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13060,Onondaga,Elbridge
e9036bd6-176d-4af4-9245-89420d00464f,13061,Madison,Erieville
e9036bd6-176d-4af4-9245-89420d00464f,13062,Tompkins,Etna
e9036bd6-176d-4af4-9245-89420d00464f,13063,Onondaga,Fabius
e9036bd6-176d-4af4-9245-89420d00464f,13066,Onondaga,Fayetteville
e9036bd6-176d-4af4-9245-89420d00464f,13068,Tompkins,Freeville
e9036bd6-176d-4af4-9245-89420d00464f,13069,Oswego,Fulton
e9036bd6-176d-4af4-9245-89420d00464f,13071,Cayuga,Genoa
e9036bd6-176d-4af4-9245-89420d00464f,13072,Madison,Georgetown
e9036bd6-176d-4af4-9245-89420d00464f,13073,Tompkins,Groton
e9036bd6-176d-4af4-9245-89420d00464f,13074,Oswego,Hannibal
e9036bd6-176d-4af4-9245-89420d00464f,13076,Oswego,Hastings
e9036bd6-176d-4af4-9245-89420d00464f,13077,Cortland,Homer
e9036bd6-176d-4af4-9245-89420d00464f,13078,Onondaga,Jamesville
e9036bd6-176d-4af4-9245-89420d00464f,13080,Onondaga,Jordan
e9036bd6-176d-4af4-9245-89420d00464f,13081,Cayuga,King ferry
e9036bd6-176d-4af4-9245-89420d00464f,13082,Madison,Kirkville
e9036bd6-176d-4af4-9245-89420d00464f,13083,Oswego,Lacona
e9036bd6-176d-4af4-9245-89420d00464f,13084,Onondaga,La fayette
e9036bd6-176d-4af4-9245-89420d00464f,13088,Onondaga,Liverpool
e9036bd6-176d-4af4-9245-89420d00464f,13090,Onondaga,Bayberry
e9036bd6-176d-4af4-9245-89420d00464f,13092,Cayuga,Locke
e9036bd6-176d-4af4-9245-89420d00464f,130HH,Cayuga,Zcta 130hh
e9036bd6-176d-4af4-9245-89420d00464f,13101,Cortland,Mc graw
e9036bd6-176d-4af4-9245-89420d00464f,13104,Onondaga,Manlius
e9036bd6-176d-4af4-9245-89420d00464f,13108,Onondaga,Marcellus
e9036bd6-176d-4af4-9245-89420d00464f,13110,Onondaga,Marietta
e9036bd6-176d-4af4-9245-89420d00464f,13111,Cayuga,Martville
e9036bd6-176d-4af4-9245-89420d00464f,13112,Onondaga,Memphis
e9036bd6-176d-4af4-9245-89420d00464f,13114,Oswego,Mexico
e9036bd6-176d-4af4-9245-89420d00464f,13116,Onondaga,Minoa
e9036bd6-176d-4af4-9245-89420d00464f,13118,Cayuga,Moravia
e9036bd6-176d-4af4-9245-89420d00464f,13120,Onondaga,Nedrow
e9036bd6-176d-4af4-9245-89420d00464f,13122,Madison,New woodstock
e9036bd6-176d-4af4-9245-89420d00464f,13124,Chenango,North pitcher
e9036bd6-176d-4af4-9245-89420d00464f,13126,Oswego,Oswego
e9036bd6-176d-4af4-9245-89420d00464f,13131,Oswego,Parish
e9036bd6-176d-4af4-9245-89420d00464f,13132,Oswego,Pennellville
e9036bd6-176d-4af4-9245-89420d00464f,13135,Oswego,Phoenix
e9036bd6-176d-4af4-9245-89420d00464f,13136,Chenango,Pitcher
e9036bd6-176d-4af4-9245-89420d00464f,13140,Cayuga,Port byron
e9036bd6-176d-4af4-9245-89420d00464f,13141,Cortland,Preble
e9036bd6-176d-4af4-9245-89420d00464f,13142,Oswego,Pulaski
e9036bd6-176d-4af4-9245-89420d00464f,13143,Wayne,Red creek
e9036bd6-176d-4af4-9245-89420d00464f,13144,Oswego,Richland
e9036bd6-176d-4af4-9245-89420d00464f,13145,Oswego,Sandy creek
e9036bd6-176d-4af4-9245-89420d00464f,13146,Wayne,Savannah
e9036bd6-176d-4af4-9245-89420d00464f,13147,Cayuga,Venice center
e9036bd6-176d-4af4-9245-89420d00464f,13148,Seneca,Seneca falls
e9036bd6-176d-4af4-9245-89420d00464f,13152,Onondaga,Skaneateles
e9036bd6-176d-4af4-9245-89420d00464f,13155,Chenango,South otselic
e9036bd6-176d-4af4-9245-89420d00464f,13156,Cayuga,Sterling
e9036bd6-176d-4af4-9245-89420d00464f,13158,Cortland,Truxton
e9036bd6-176d-4af4-9245-89420d00464f,13159,Onondaga,Tully
e9036bd6-176d-4af4-9245-89420d00464f,13160,Cayuga,Union springs
e9036bd6-176d-4af4-9245-89420d00464f,13164,Onondaga,Warners
e9036bd6-176d-4af4-9245-89420d00464f,13165,Seneca,Waterloo
e9036bd6-176d-4af4-9245-89420d00464f,13166,Cayuga,Weedsport
e9036bd6-176d-4af4-9245-89420d00464f,13167,Oswego,West monroe
e9036bd6-176d-4af4-9245-89420d00464f,131HH,Cayuga,Zcta 131hh
e9036bd6-176d-4af4-9245-89420d00464f,13202,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13203,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13204,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13205,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13206,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13207,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13208,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13209,Onondaga,Solvay
e9036bd6-176d-4af4-9245-89420d00464f,13210,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13211,Onondaga,Mattydale
e9036bd6-176d-4af4-9245-89420d00464f,13212,Onondaga,North syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13214,Onondaga,De witt
e9036bd6-176d-4af4-9245-89420d00464f,13215,Onondaga,Onondaga
e9036bd6-176d-4af4-9245-89420d00464f,13219,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13224,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,13290,Onondaga,Syracuse
e9036bd6-176d-4af4-9245-89420d00464f,132HH,Onondaga,Zcta 132hh
e9036bd6-176d-4af4-9245-89420d00464f,13301,Oneida,Alder creek
e9036bd6-176d-4af4-9245-89420d00464f,13302,Oswego,Altmar
e9036bd6-176d-4af4-9245-89420d00464f,13303,Oneida,Ava
e9036bd6-176d-4af4-9245-89420d00464f,13304,Oneida,Barneveld
e9036bd6-176d-4af4-9245-89420d00464f,13308,Oneida,Blossvale
e9036bd6-176d-4af4-9245-89420d00464f,13309,Oneida,Boonville
e9036bd6-176d-4af4-9245-89420d00464f,13310,Madison,Bouckville
e9036bd6-176d-4af4-9245-89420d00464f,13312,Lewis,Glenfield
e9036bd6-176d-4af4-9245-89420d00464f,13313,Oneida,Bridgewater
e9036bd6-176d-4af4-9245-89420d00464f,13314,Madison,Brookfield
e9036bd6-176d-4af4-9245-89420d00464f,13315,Otsego,Burlington flats
e9036bd6-176d-4af4-9245-89420d00464f,13316,Oneida,Camden
e9036bd6-176d-4af4-9245-89420d00464f,13317,Montgomery,Ames
e9036bd6-176d-4af4-9245-89420d00464f,13318,Oneida,Cassville
e9036bd6-176d-4af4-9245-89420d00464f,13319,Oneida,Chadwicks
e9036bd6-176d-4af4-9245-89420d00464f,13320,Otsego,Cherry valley
e9036bd6-176d-4af4-9245-89420d00464f,13322,Oneida,Clayville
e9036bd6-176d-4af4-9245-89420d00464f,13323,Oneida,Clinton
e9036bd6-176d-4af4-9245-89420d00464f,13324,Herkimer,Cold brook
e9036bd6-176d-4af4-9245-89420d00464f,13325,Lewis,Constableville
e9036bd6-176d-4af4-9245-89420d00464f,13326,Otsego,Cooperstown
e9036bd6-176d-4af4-9245-89420d00464f,13327,Lewis,Croghan
e9036bd6-176d-4af4-9245-89420d00464f,13328,Oneida,Deansboro
e9036bd6-176d-4af4-9245-89420d00464f,13329,Herkimer,Dolgeville
e9036bd6-176d-4af4-9245-89420d00464f,13331,Herkimer,Eagle bay
e9036bd6-176d-4af4-9245-89420d00464f,13332,Madison,Earlville
e9036bd6-176d-4af4-9245-89420d00464f,13333,Otsego,East springfield
e9036bd6-176d-4af4-9245-89420d00464f,13334,Madison,Eaton
e9036bd6-176d-4af4-9245-89420d00464f,13335,Otsego,Edmeston
e9036bd6-176d-4af4-9245-89420d00464f,13337,Otsego,Fly creek
e9036bd6-176d-4af4-9245-89420d00464f,13338,Oneida,Forestport
e9036bd6-176d-4af4-9245-89420d00464f,13339,Montgomery,Fort plain
e9036bd6-176d-4af4-9245-89420d00464f,13340,Herkimer,Frankfort
e9036bd6-176d-4af4-9245-89420d00464f,13341,Oneida,Franklin springs
e9036bd6-176d-4af4-9245-89420d00464f,13342,Otsego,Garrattsville
e9036bd6-176d-4af4-9245-89420d00464f,13343,Lewis,Glenfield
e9036bd6-176d-4af4-9245-89420d00464f,13346,Madison,Hamilton
e9036bd6-176d-4af4-9245-89420d00464f,13348,Otsego,Hartwick
e9036bd6-176d-4af4-9245-89420d00464f,13350,Herkimer,Herkimer
e9036bd6-176d-4af4-9245-89420d00464f,13353,Hamilton,Hoffmeister
e9036bd6-176d-4af4-9245-89420d00464f,13354,Oneida,Holland patent
e9036bd6-176d-4af4-9245-89420d00464f,13355,Madison,Hubbardsville
e9036bd6-176d-4af4-9245-89420d00464f,13357,Herkimer,Ilion
e9036bd6-176d-4af4-9245-89420d00464f,13360,Hamilton,Inlet
e9036bd6-176d-4af4-9245-89420d00464f,13361,Herkimer,Jordanville
e9036bd6-176d-4af4-9245-89420d00464f,13363,Oneida,Lee center
e9036bd6-176d-4af4-9245-89420d00464f,13365,Herkimer,Little falls
e9036bd6-176d-4af4-9245-89420d00464f,13367,Lewis,Beaver river
e9036bd6-176d-4af4-9245-89420d00464f,13368,Lewis,Lyons falls
e9036bd6-176d-4af4-9245-89420d00464f,133HH,Hamilton,Zcta 133hh
e9036bd6-176d-4af4-9245-89420d00464f,133XX,Hamilton,Zcta 133xx
e9036bd6-176d-4af4-9245-89420d00464f,13402,Madison,Madison
e9036bd6-176d-4af4-9245-89420d00464f,13403,Oneida,Marcy
e9036bd6-176d-4af4-9245-89420d00464f,13406,Herkimer,Middleville
e9036bd6-176d-4af4-9245-89420d00464f,13407,Herkimer,Mohawk
e9036bd6-176d-4af4-9245-89420d00464f,13408,Madison,Morrisville
e9036bd6-176d-4af4-9245-89420d00464f,13409,Madison,Munnsville
e9036bd6-176d-4af4-9245-89420d00464f,13411,Chenango,New berlin
e9036bd6-176d-4af4-9245-89420d00464f,13413,Oneida,New hartford
e9036bd6-176d-4af4-9245-89420d00464f,13416,Herkimer,Newport
e9036bd6-176d-4af4-9245-89420d00464f,13417,Oneida,New york mills
e9036bd6-176d-4af4-9245-89420d00464f,13418,Madison,North brookfield
e9036bd6-176d-4af4-9245-89420d00464f,13420,Herkimer,Old forge
e9036bd6-176d-4af4-9245-89420d00464f,13421,Madison,Oneida
e9036bd6-176d-4af4-9245-89420d00464f,13424,Oneida,Oriskany
e9036bd6-176d-4af4-9245-89420d00464f,13425,Oneida,Oriskany falls
e9036bd6-176d-4af4-9245-89420d00464f,13428,Montgomery,Palatine bridge
e9036bd6-176d-4af4-9245-89420d00464f,13431,Herkimer,Poland
e9036bd6-176d-4af4-9245-89420d00464f,13433,Lewis,Port leyden
e9036bd6-176d-4af4-9245-89420d00464f,13436,Hamilton,Raquette lake
e9036bd6-176d-4af4-9245-89420d00464f,13437,Oswego,Redfield
e9036bd6-176d-4af4-9245-89420d00464f,13438,Oneida,Remsen
e9036bd6-176d-4af4-9245-89420d00464f,13439,Otsego,Richfield spring
e9036bd6-176d-4af4-9245-89420d00464f,13440,Oneida,Rome
e9036bd6-176d-4af4-9245-89420d00464f,13450,Otsego,Roseboom
e9036bd6-176d-4af4-9245-89420d00464f,13452,Montgomery,Saint johnsville
e9036bd6-176d-4af4-9245-89420d00464f,13454,Herkimer,Salisbury center
e9036bd6-176d-4af4-9245-89420d00464f,13456,Oneida,Sauquoit
e9036bd6-176d-4af4-9245-89420d00464f,13459,Schoharie,Sharon springs
e9036bd6-176d-4af4-9245-89420d00464f,13460,Chenango,Sherburne
e9036bd6-176d-4af4-9245-89420d00464f,13461,Oneida,Sherrill
e9036bd6-176d-4af4-9245-89420d00464f,13464,Chenango,Smyrna
e9036bd6-176d-4af4-9245-89420d00464f,13468,Otsego,Springfield cent
e9036bd6-176d-4af4-9245-89420d00464f,13469,Oneida,Stittville
e9036bd6-176d-4af4-9245-89420d00464f,13470,Fulton,Stratford
e9036bd6-176d-4af4-9245-89420d00464f,13471,Oneida,Taberg
e9036bd6-176d-4af4-9245-89420d00464f,13473,Lewis,Turin
e9036bd6-176d-4af4-9245-89420d00464f,13475,Otsego,Van hornesville
e9036bd6-176d-4af4-9245-89420d00464f,13476,Oneida,Vernon
e9036bd6-176d-4af4-9245-89420d00464f,13477,Oneida,Vernon center
e9036bd6-176d-4af4-9245-89420d00464f,13478,Oneida,Verona
e9036bd6-176d-4af4-9245-89420d00464f,13480,Oneida,Waterville
e9036bd6-176d-4af4-9245-89420d00464f,13483,Oneida,Westdale
e9036bd6-176d-4af4-9245-89420d00464f,13485,Madison,West edmeston
e9036bd6-176d-4af4-9245-89420d00464f,13486,Oneida,Westernville
e9036bd6-176d-4af4-9245-89420d00464f,13489,Lewis,West leyden
e9036bd6-176d-4af4-9245-89420d00464f,13490,Oneida,Westmoreland
e9036bd6-176d-4af4-9245-89420d00464f,13491,Herkimer,West winfield
e9036bd6-176d-4af4-9245-89420d00464f,13492,Oneida,Whitesboro
e9036bd6-176d-4af4-9245-89420d00464f,13493,Oswego,Williamstown
e9036bd6-176d-4af4-9245-89420d00464f,13495,Oneida,Yorkville
e9036bd6-176d-4af4-9245-89420d00464f,134HH,Fulton,Zcta 134hh
e9036bd6-176d-4af4-9245-89420d00464f,134XX,Hamilton,Zcta 134xx
e9036bd6-176d-4af4-9245-89420d00464f,13501,Oneida,Utica
e9036bd6-176d-4af4-9245-89420d00464f,13502,Oneida,Utica
e9036bd6-176d-4af4-9245-89420d00464f,135HH,Oneida,Zcta 135hh
e9036bd6-176d-4af4-9245-89420d00464f,13601,Jefferson,Watertown
e9036bd6-176d-4af4-9245-89420d00464f,13602,Jefferson,Fort drum
e9036bd6-176d-4af4-9245-89420d00464f,13603,Jefferson,Fort drum
e9036bd6-176d-4af4-9245-89420d00464f,13605,Jefferson,Smithville
e9036bd6-176d-4af4-9245-89420d00464f,13606,Jefferson,Adams center
e9036bd6-176d-4af4-9245-89420d00464f,13607,Jefferson,Point vivian
e9036bd6-176d-4af4-9245-89420d00464f,13608,Jefferson,Antwerp
e9036bd6-176d-4af4-9245-89420d00464f,13612,Jefferson,Black river
e9036bd6-176d-4af4-9245-89420d00464f,13613,St. Lawrence,Brasher falls
e9036bd6-176d-4af4-9245-89420d00464f,13614,St. Lawrence,Brier hill
e9036bd6-176d-4af4-9245-89420d00464f,13615,Jefferson,Brownville
e9036bd6-176d-4af4-9245-89420d00464f,13616,Jefferson,Calcium
e9036bd6-176d-4af4-9245-89420d00464f,13617,St. Lawrence,Canton
e9036bd6-176d-4af4-9245-89420d00464f,13618,Jefferson,Cape vincent
e9036bd6-176d-4af4-9245-89420d00464f,13619,Jefferson,Carthage
e9036bd6-176d-4af4-9245-89420d00464f,13620,Lewis,Castorland
e9036bd6-176d-4af4-9245-89420d00464f,13621,St. Lawrence,Chase mills
e9036bd6-176d-4af4-9245-89420d00464f,13622,Jefferson,Chaumont
e9036bd6-176d-4af4-9245-89420d00464f,13624,Jefferson,Frontenac
e9036bd6-176d-4af4-9245-89420d00464f,13625,St. Lawrence,Colton
e9036bd6-176d-4af4-9245-89420d00464f,13626,Lewis,Copenhagen
e9036bd6-176d-4af4-9245-89420d00464f,13630,St. Lawrence,De kalb junction
e9036bd6-176d-4af4-9245-89420d00464f,13633,St. Lawrence,De peyster
e9036bd6-176d-4af4-9245-89420d00464f,13634,Jefferson,Dexter
e9036bd6-176d-4af4-9245-89420d00464f,13635,St. Lawrence,Edwards
e9036bd6-176d-4af4-9245-89420d00464f,13637,Jefferson,Evans mills
e9036bd6-176d-4af4-9245-89420d00464f,13638,Jefferson,Felts mills
e9036bd6-176d-4af4-9245-89420d00464f,13639,St. Lawrence,Fine
e9036bd6-176d-4af4-9245-89420d00464f,13640,Jefferson,Wellesley island
e9036bd6-176d-4af4-9245-89420d00464f,13642,St. Lawrence,Gouverneur
e9036bd6-176d-4af4-9245-89420d00464f,13646,St. Lawrence,Hammond
e9036bd6-176d-4af4-9245-89420d00464f,13648,Lewis,Harrisville
e9036bd6-176d-4af4-9245-89420d00464f,13650,Jefferson,Henderson
e9036bd6-176d-4af4-9245-89420d00464f,13652,St. Lawrence,Hermon
e9036bd6-176d-4af4-9245-89420d00464f,13654,St. Lawrence,Heuvelton
e9036bd6-176d-4af4-9245-89420d00464f,13655,Franklin,Hogansburg
e9036bd6-176d-4af4-9245-89420d00464f,13656,Jefferson,La fargeville
e9036bd6-176d-4af4-9245-89420d00464f,13658,St. Lawrence,Lisbon
e9036bd6-176d-4af4-9245-89420d00464f,13659,Jefferson,Lorraine
e9036bd6-176d-4af4-9245-89420d00464f,13660,St. Lawrence,Madrid
e9036bd6-176d-4af4-9245-89420d00464f,13661,Jefferson,Mannsville
e9036bd6-176d-4af4-9245-89420d00464f,13662,St. Lawrence,Massena
e9036bd6-176d-4af4-9245-89420d00464f,13664,St. Lawrence,Morristown
e9036bd6-176d-4af4-9245-89420d00464f,13665,Jefferson,Natural bridge
e9036bd6-176d-4af4-9245-89420d00464f,13667,St. Lawrence,Norfolk
e9036bd6-176d-4af4-9245-89420d00464f,13668,St. Lawrence,Norwood
e9036bd6-176d-4af4-9245-89420d00464f,13669,St. Lawrence,Ogdensburg
e9036bd6-176d-4af4-9245-89420d00464f,13670,St. Lawrence,Oswegatchie
e9036bd6-176d-4af4-9245-89420d00464f,13672,St. Lawrence,Parishville
e9036bd6-176d-4af4-9245-89420d00464f,13673,Jefferson,Philadelphia
e9036bd6-176d-4af4-9245-89420d00464f,13675,Jefferson,Plessis
e9036bd6-176d-4af4-9245-89420d00464f,13676,St. Lawrence,Potsdam
e9036bd6-176d-4af4-9245-89420d00464f,13679,Jefferson,Redwood
e9036bd6-176d-4af4-9245-89420d00464f,13680,St. Lawrence,Rensselaer falls
e9036bd6-176d-4af4-9245-89420d00464f,13681,St. Lawrence,Richville
e9036bd6-176d-4af4-9245-89420d00464f,13682,Jefferson,Rodman
e9036bd6-176d-4af4-9245-89420d00464f,13684,St. Lawrence,Degrasse
e9036bd6-176d-4af4-9245-89420d00464f,13685,Jefferson,Sackets harbor
e9036bd6-176d-4af4-9245-89420d00464f,13687,St. Lawrence,South colton
e9036bd6-176d-4af4-9245-89420d00464f,13690,St. Lawrence,Star lake
e9036bd6-176d-4af4-9245-89420d00464f,13691,Jefferson,Theresa
e9036bd6-176d-4af4-9245-89420d00464f,13693,Jefferson,Three mile bay
e9036bd6-176d-4af4-9245-89420d00464f,13694,St. Lawrence,Waddington
e9036bd6-176d-4af4-9245-89420d00464f,13697,St. Lawrence,Winthrop
e9036bd6-176d-4af4-9245-89420d00464f,136HH,Franklin,Zcta 136hh
e9036bd6-176d-4af4-9245-89420d00464f,136XX,Jefferson,Zcta 136xx
e9036bd6-176d-4af4-9245-89420d00464f,13730,Chenango,Afton
e9036bd6-176d-4af4-9245-89420d00464f,13731,Delaware,Andes
e9036bd6-176d-4af4-9245-89420d00464f,13732,Tioga,Apalachin
e9036bd6-176d-4af4-9245-89420d00464f,13733,Chenango,Bainbridge
e9036bd6-176d-4af4-9245-89420d00464f,13734,Tioga,Barton
e9036bd6-176d-4af4-9245-89420d00464f,13736,Tioga,Berkshire
e9036bd6-176d-4af4-9245-89420d00464f,13739,Delaware,Bloomville
e9036bd6-176d-4af4-9245-89420d00464f,13740,Delaware,Bovina center
e9036bd6-176d-4af4-9245-89420d00464f,13743,Tioga,Candor
e9036bd6-176d-4af4-9245-89420d00464f,13744,Broome,Castle creek
e9036bd6-176d-4af4-9245-89420d00464f,13746,Broome,Chenango forks
e9036bd6-176d-4af4-9245-89420d00464f,13748,Broome,Conklin
e9036bd6-176d-4af4-9245-89420d00464f,13750,Delaware,Davenport
e9036bd6-176d-4af4-9245-89420d00464f,13752,Delaware,De lancey
e9036bd6-176d-4af4-9245-89420d00464f,13753,Delaware,Meredith
e9036bd6-176d-4af4-9245-89420d00464f,13754,Broome,Deposit
e9036bd6-176d-4af4-9245-89420d00464f,13755,Delaware,Downsville
e9036bd6-176d-4af4-9245-89420d00464f,13756,Delaware,East branch
e9036bd6-176d-4af4-9245-89420d00464f,13757,Delaware,East meredith
e9036bd6-176d-4af4-9245-89420d00464f,13760,Broome,Endwell
e9036bd6-176d-4af4-9245-89420d00464f,13774,Delaware,Fishs eddy
e9036bd6-176d-4af4-9245-89420d00464f,13775,Delaware,Franklin
e9036bd6-176d-4af4-9245-89420d00464f,13776,Otsego,Gilbertsville
e9036bd6-176d-4af4-9245-89420d00464f,13777,Broome,Glen aubrey
e9036bd6-176d-4af4-9245-89420d00464f,13778,Chenango,Greene
e9036bd6-176d-4af4-9245-89420d00464f,13780,Chenango,Guilford
e9036bd6-176d-4af4-9245-89420d00464f,13782,Delaware,Hamden
e9036bd6-176d-4af4-9245-89420d00464f,13783,Delaware,Cadosia
e9036bd6-176d-4af4-9245-89420d00464f,13786,Delaware,Harpersfield
e9036bd6-176d-4af4-9245-89420d00464f,13787,Broome,Harpursville
e9036bd6-176d-4af4-9245-89420d00464f,13788,Delaware,Hobart
e9036bd6-176d-4af4-9245-89420d00464f,13790,Broome,Johnson city
e9036bd6-176d-4af4-9245-89420d00464f,13795,Broome,Kirkwood
e9036bd6-176d-4af4-9245-89420d00464f,13796,Otsego,Laurens
e9036bd6-176d-4af4-9245-89420d00464f,13797,Broome,Lisle
e9036bd6-176d-4af4-9245-89420d00464f,137HH,Broome,Zcta 137hh
e9036bd6-176d-4af4-9245-89420d00464f,13801,Chenango,Mc donough
e9036bd6-176d-4af4-9245-89420d00464f,13802,Broome,Maine
e9036bd6-176d-4af4-9245-89420d00464f,13803,Cortland,Marathon
e9036bd6-176d-4af4-9245-89420d00464f,13804,Delaware,Masonville
e9036bd6-176d-4af4-9245-89420d00464f,13807,Otsego,Milford
e9036bd6-176d-4af4-9245-89420d00464f,13808,Otsego,Morris
e9036bd6-176d-4af4-9245-89420d00464f,13809,Chenango,Mount upton
e9036bd6-176d-4af4-9245-89420d00464f,13810,Otsego,Mount vision
e9036bd6-176d-4af4-9245-89420d00464f,13811,Tioga,Newark valley
e9036bd6-176d-4af4-9245-89420d00464f,13812,Tioga,Nichols
e9036bd6-176d-4af4-9245-89420d00464f,13813,Broome,Nineveh
e9036bd6-176d-4af4-9245-89420d00464f,13815,Chenango,Norwich
e9036bd6-176d-4af4-9245-89420d00464f,13820,Otsego,Oneonta
e9036bd6-176d-4af4-9245-89420d00464f,13825,Otsego,Otego
e9036bd6-176d-4af4-9245-89420d00464f,13827,Tioga,Owego
e9036bd6-176d-4af4-9245-89420d00464f,13830,Chenango,Brisben
e9036bd6-176d-4af4-9245-89420d00464f,13832,Chenango,Plymouth
e9036bd6-176d-4af4-9245-89420d00464f,13833,Broome,Sanitaria spring
e9036bd6-176d-4af4-9245-89420d00464f,13834,Otsego,Portlandville
e9036bd6-176d-4af4-9245-89420d00464f,13835,Tioga,Richford
e9036bd6-176d-4af4-9245-89420d00464f,13838,Delaware,Sidney
e9036bd6-176d-4af4-9245-89420d00464f,13839,Delaware,Sidney center
e9036bd6-176d-4af4-9245-89420d00464f,13841,Chenango,Smithville flats
e9036bd6-176d-4af4-9245-89420d00464f,13842,Delaware,South kortright
e9036bd6-176d-4af4-9245-89420d00464f,13843,Chenango,South new berlin
e9036bd6-176d-4af4-9245-89420d00464f,13844,Chenango,South plymouth
e9036bd6-176d-4af4-9245-89420d00464f,13846,Delaware,Treadwell
e9036bd6-176d-4af4-9245-89420d00464f,13849,Otsego,Unadilla
e9036bd6-176d-4af4-9245-89420d00464f,13850,Broome,Vestal
e9036bd6-176d-4af4-9245-89420d00464f,13856,Delaware,Walton
e9036bd6-176d-4af4-9245-89420d00464f,13859,Otsego,Wells bridge
e9036bd6-176d-4af4-9245-89420d00464f,13861,Otsego,West oneonta
e9036bd6-176d-4af4-9245-89420d00464f,13862,Broome,Whitney point
e9036bd6-176d-4af4-9245-89420d00464f,13863,Cortland,Willet
e9036bd6-176d-4af4-9245-89420d00464f,13864,Tioga,Willseyville
e9036bd6-176d-4af4-9245-89420d00464f,13865,Broome,Windsor
e9036bd6-176d-4af4-9245-89420d00464f,138HH,Broome,Zcta 138hh
e9036bd6-176d-4af4-9245-89420d00464f,13901,Broome,Binghamton
e9036bd6-176d-4af4-9245-89420d00464f,13903,Broome,Binghamton
e9036bd6-176d-4af4-9245-89420d00464f,13904,Broome,Binghamton
e9036bd6-176d-4af4-9245-89420d00464f,13905,Broome,Binghamton
e9036bd6-176d-4af4-9245-89420d00464f,139HH,Broome,Zcta 139hh
e9036bd6-176d-4af4-9245-89420d00464f,14001,Erie,Akron
e9036bd6-176d-4af4-9245-89420d00464f,14004,Erie,Alden
e9036bd6-176d-4af4-9245-89420d00464f,14005,Genesee,Alexander
e9036bd6-176d-4af4-9245-89420d00464f,14006,Erie,Angola
e9036bd6-176d-4af4-9245-89420d00464f,14008,Niagara,Appleton
e9036bd6-176d-4af4-9245-89420d00464f,14009,Wyoming,Arcade
e9036bd6-176d-4af4-9245-89420d00464f,14011,Wyoming,Attica
e9036bd6-176d-4af4-9245-89420d00464f,14012,Niagara,Barker
e9036bd6-176d-4af4-9245-89420d00464f,14013,Genesee,Basom
e9036bd6-176d-4af4-9245-89420d00464f,14020,Genesee,Batavia
e9036bd6-176d-4af4-9245-89420d00464f,14024,Wyoming,Bliss
e9036bd6-176d-4af4-9245-89420d00464f,14025,Erie,Boston
e9036bd6-176d-4af4-9245-89420d00464f,14026,Erie,Bowmansville
e9036bd6-176d-4af4-9245-89420d00464f,14028,Niagara,Burt
e9036bd6-176d-4af4-9245-89420d00464f,14030,Erie,Chaffee
e9036bd6-176d-4af4-9245-89420d00464f,14031,Erie,Clarence
e9036bd6-176d-4af4-9245-89420d00464f,14032,Erie,Clarence center
e9036bd6-176d-4af4-9245-89420d00464f,14033,Erie,Colden
e9036bd6-176d-4af4-9245-89420d00464f,14034,Erie,Collins
e9036bd6-176d-4af4-9245-89420d00464f,14036,Genesee,Corfu
e9036bd6-176d-4af4-9245-89420d00464f,14037,Wyoming,Cowlesville
e9036bd6-176d-4af4-9245-89420d00464f,14039,Wyoming,Dale
e9036bd6-176d-4af4-9245-89420d00464f,14040,Genesee,Darien center
e9036bd6-176d-4af4-9245-89420d00464f,14042,Cattaraugus,Delevan
e9036bd6-176d-4af4-9245-89420d00464f,14043,Erie,Depew
e9036bd6-176d-4af4-9245-89420d00464f,14047,Erie,Derby
e9036bd6-176d-4af4-9245-89420d00464f,14048,Chautauqua,Van buren bay
e9036bd6-176d-4af4-9245-89420d00464f,14051,Erie,Swormville
e9036bd6-176d-4af4-9245-89420d00464f,14052,Erie,East aurora
e9036bd6-176d-4af4-9245-89420d00464f,14054,Genesee,East bethany
e9036bd6-176d-4af4-9245-89420d00464f,14055,Erie,East concord
e9036bd6-176d-4af4-9245-89420d00464f,14057,Erie,Eden
e9036bd6-176d-4af4-9245-89420d00464f,14058,Genesee,Elba
e9036bd6-176d-4af4-9245-89420d00464f,14059,Erie,Elma
e9036bd6-176d-4af4-9245-89420d00464f,14060,Cattaraugus,Farmersville sta
